Stimulus,TargetScore,features,params,p_values,params_significant,Cluster,Time Period,Frequency,Estimator_x,Estimator_y,SHAP_value
Senryu,Vivid_Imagery,"CL1_(5, 10)_alpha",0.2642616724122316,0.001716902925533,0.2642616724122316,CL1,"(5, 10)",alpha,Linear,LightGBM,8.618195639855973e-05
Senryu,Moved,"CL1_(5, 10)_alpha",0.1211145897778179,0.0131562256812852,0.1211145897778179,CL1,"(5, 10)",alpha,Linear,LightGBM,0.0009803601733461963
Senryu,Originality,"CL1_(5, 10)_alpha",0.0629228325657395,0.1980337427291681,0.0,CL1,"(5, 10)",alpha,Linear,LightGBM,0.0018712230867149406
Senryu,Creativity,"CL1_(5, 10)_alpha",0.1783780476515077,0.0349844631188375,0.1783780476515077,CL1,"(5, 10)",alpha,Linear,LightGBM,-0.0001499618385601444
Control,Aesthetic_Appeal,"CL1_(5, 10)_alpha",-0.2699114031352156,1.3875901228359356e-05,-0.2699114031352156,CL1,"(5, 10)",alpha,Linear,LightGBM,0.003747102725639431
Control,Vivid_Imagery,"CL1_(5, 10)_alpha",-0.1981124924912418,0.0011980632544495,-0.1981124924912418,CL1,"(5, 10)",alpha,Linear,LightGBM,0.0002622716820933505
Control,Moved,"CL1_(5, 10)_alpha",-0.2512288936620095,7.51226019322139e-05,-0.2512288936620095,CL1,"(5, 10)",alpha,Linear,LightGBM,0.0002166504876644226
Control,Originality,"CL1_(5, 10)_alpha",-0.2797486012949318,8.718828387314672e-06,-0.2797486012949318,CL1,"(5, 10)",alpha,Linear,LightGBM,0.0
Control,Creativity,"CL1_(5, 10)_alpha",-0.4308820468704132,8.433000373038499e-05,-0.4308820468704132,CL1,"(5, 10)",alpha,Linear,LightGBM,-6.660884268507708e-06
Haiku,Aesthetic_Appeal,"CL1_(5, 10)_beta",-0.1944541180783102,0.0106587407241827,-0.1944541180783102,CL1,"(5, 10)",beta,Linear,LightGBM,7.586156144815806e-05
Haiku,Vivid_Imagery,"CL1_(5, 10)_beta",-0.0455986263499445,0.554223397884111,0.0,CL1,"(5, 10)",beta,Linear,LightGBM,0.03058257169214519
Haiku,Moved,"CL1_(5, 10)_beta",-0.1438092222505759,0.2699214831714709,0.0,CL1,"(5, 10)",beta,Linear,LightGBM,-0.0006004855589273919
Haiku,Originality,"CL1_(5, 10)_beta",-0.3163141786108354,0.0176617320766175,-0.3163141786108354,CL1,"(5, 10)",beta,Linear,LightGBM,-0.021154057430072547
Haiku,Creativity,"CL1_(5, 10)_beta",-0.3876449984592301,0.003267036061692,-0.3876449984592301,CL1,"(5, 10)",beta,Linear,LightGBM,0.008598767580922808
Senryu,Aesthetic_Appeal,"CL1_(5, 10)_beta",-0.5542157911896897,7.335574695552729e-05,-0.5542157911896897,CL1,"(5, 10)",beta,Linear,LightGBM,0.011660273469868783
Senryu,Vivid_Imagery,"CL1_(5, 10)_beta",-0.3765608143169267,0.0067891431920594,-0.3765608143169267,CL1,"(5, 10)",beta,Linear,LightGBM,-0.0010861373861958464
Senryu,Moved,"CL1_(5, 10)_beta",-0.2422153579139114,0.0022687075312386,-0.2422153579139114,CL1,"(5, 10)",beta,Linear,LightGBM,5.640530234893552e-05
Senryu,Originality,"CL1_(5, 10)_beta",-0.3649828339851348,4.296300800877603e-06,-0.3649828339851348,CL1,"(5, 10)",beta,Linear,LightGBM,-0.0016056436829028258
Senryu,Creativity,"CL1_(5, 10)_beta",-0.4523556819189067,0.0008807495125396,-0.4523556819189067,CL1,"(5, 10)",beta,Linear,LightGBM,0.0039022196547189815
Control,Aesthetic_Appeal,"CL1_(5, 10)_beta",0.0097237166644249,0.9146385788657052,0.0,CL1,"(5, 10)",beta,Linear,LightGBM,0.004526204977011586
Control,Vivid_Imagery,"CL1_(5, 10)_beta",-0.0861508579814508,0.336487105072234,0.0,CL1,"(5, 10)",beta,Linear,LightGBM,0.0018510994100274876
Control,Moved,"CL1_(5, 10)_beta",0.0253650362740979,0.7834796470484842,0.0,CL1,"(5, 10)",beta,Linear,LightGBM,0.04507699683889538
Control,Originality,"CL1_(5, 10)_beta",0.2357275806066942,0.0102156909218091,0.2357275806066942,CL1,"(5, 10)",beta,Linear,LightGBM,7.295862924745329e-06
Control,Creativity,"CL1_(5, 10)_beta",0.2831049678515387,0.0770191067058705,0.0,CL1,"(5, 10)",beta,Linear,LightGBM,0.022778230507237304
Haiku,Aesthetic_Appeal,"CL1_(5, 10)_delta",0.0982971365932573,0.0143196365092553,0.0982971365932573,CL1,"(5, 10)",delta,Linear,LightGBM,-0.0001561874689002242
Haiku,Vivid_Imagery,"CL1_(5, 10)_delta",0.0908940329350711,0.0244264461578569,0.0908940329350711,CL1,"(5, 10)",delta,Linear,LightGBM,0.06619439451406488
Haiku,Moved,"CL1_(5, 10)_delta",0.1804258272939539,0.0118751170832224,0.1804258272939539,CL1,"(5, 10)",delta,Linear,LightGBM,-0.000265858091491697
Haiku,Originality,"CL1_(5, 10)_delta",0.2646965922819457,0.0001129661651878,0.2646965922819457,CL1,"(5, 10)",delta,Linear,LightGBM,0.014578475085837327
Haiku,Creativity,"CL1_(5, 10)_delta",0.2794767002785031,7.237373538368528e-05,0.2794767002785031,CL1,"(5, 10)",delta,Linear,LightGBM,0.0006760208641204365
Senryu,Aesthetic_Appeal,"CL1_(5, 10)_delta",0.1489156211019753,0.0344071112812675,0.1489156211019753,CL1,"(5, 10)",delta,Linear,LightGBM,0.006295107503038247
Senryu,Vivid_Imagery,"CL1_(5, 10)_delta",0.1547301434312013,0.0156812149619542,0.1547301434312013,CL1,"(5, 10)",delta,Linear,LightGBM,0.0012441107256617617
Senryu,Moved,"CL1_(5, 10)_delta",0.0624106272364748,0.1022350709603623,0.0,CL1,"(5, 10)",delta,Linear,LightGBM,0.00014240566640959874
Senryu,Originality,"CL1_(5, 10)_delta",0.0597011309762856,0.1198238886017668,0.0,CL1,"(5, 10)",delta,Linear,LightGBM,9.950201490071706e-05
Senryu,Creativity,"CL1_(5, 10)_delta",0.0652508160382018,0.2962904789408886,0.0,CL1,"(5, 10)",delta,Linear,LightGBM,0.00015224094453022638
Control,Aesthetic_Appeal,"CL1_(5, 10)_delta",-7.357968166225252e-05,0.9988262835490864,0.0,CL1,"(5, 10)",delta,Linear,LightGBM,-0.0010629320412128705
Control,Vivid_Imagery,"CL1_(5, 10)_delta",0.0231893802434792,0.6349182482790825,0.0,CL1,"(5, 10)",delta,Linear,LightGBM,0.0006952470379455587
Control,Moved,"CL1_(5, 10)_delta",0.0051465465214708,0.921158082601634,0.0,CL1,"(5, 10)",delta,Linear,LightGBM,0.0006013916498905256
Control,Originality,"CL1_(5, 10)_delta",0.0583297900234481,0.2520235798387691,0.0,CL1,"(5, 10)",delta,Linear,LightGBM,-1.726161813214427e-06
Control,Creativity,"CL1_(5, 10)_delta",0.1564252317994914,0.0770544783857952,0.0,CL1,"(5, 10)",delta,Linear,LightGBM,0.00010899854724159362
Haiku,Aesthetic_Appeal,"CL1_(5, 10)_lower gamma",0.0197769227876536,0.7974482928316617,0.0,CL1,"(5, 10)",lower gamma,Linear,LightGBM,3.7459200817447905e-05
Haiku,Vivid_Imagery,"CL1_(5, 10)_lower gamma",-0.0595587855390853,0.4451938142100278,0.0,CL1,"(5, 10)",lower gamma,Linear,LightGBM,0.11067206959960349
Haiku,Moved,"CL1_(5, 10)_lower gamma",0.0559632721200078,0.674875012324881,0.0,CL1,"(5, 10)",lower gamma,Linear,LightGBM,-0.0019472475018434273
Haiku,Originality,"CL1_(5, 10)_lower gamma",0.12073696350938,0.3728720626773365,0.0,CL1,"(5, 10)",lower gamma,Linear,LightGBM,-0.0064403318115538975
Haiku,Creativity,"CL1_(5, 10)_lower gamma",0.0442541893054516,0.7428888823907533,0.0,CL1,"(5, 10)",lower gamma,Linear,LightGBM,0.0
Senryu,Aesthetic_Appeal,"CL1_(5, 10)_lower gamma",0.3873564108909658,0.0044141202404815,0.3873564108909658,CL1,"(5, 10)",lower gamma,Linear,LightGBM,0.005214226189819247
Senryu,Vivid_Imagery,"CL1_(5, 10)_lower gamma",0.3386260461062667,0.0117430777269068,0.3386260461062667,CL1,"(5, 10)",lower gamma,Linear,LightGBM,-0.0008048109634195094
Senryu,Moved,"CL1_(5, 10)_lower gamma",0.1543974797516995,0.0443556851280275,0.1543974797516995,CL1,"(5, 10)",lower gamma,Linear,LightGBM,-2.1300284350800093e-06
Senryu,Originality,"CL1_(5, 10)_lower gamma",0.2002865083432607,0.0093025786710468,0.2002865083432607,CL1,"(5, 10)",lower gamma,Linear,LightGBM,-0.0002622373882713989
Senryu,Creativity,"CL1_(5, 10)_lower gamma",0.1168405272602591,0.3823000630169655,0.0,CL1,"(5, 10)",lower gamma,Linear,LightGBM,0.0
Control,Aesthetic_Appeal,"CL1_(5, 10)_lower gamma",-0.0521824676751684,0.4941926597769462,0.0,CL1,"(5, 10)",lower gamma,Linear,LightGBM,0.006906998084108569
Control,Vivid_Imagery,"CL1_(5, 10)_lower gamma",-0.0228480049358899,0.7633881990648844,0.0,CL1,"(5, 10)",lower gamma,Linear,LightGBM,2.8461430278848664e-05
Control,Moved,"CL1_(5, 10)_lower gamma",0.050667616929725,0.5141515981705146,0.0,CL1,"(5, 10)",lower gamma,Linear,LightGBM,0.000897393945926167
Control,Originality,"CL1_(5, 10)_lower gamma",-0.0372817635201474,0.6309364377576588,0.0,CL1,"(5, 10)",lower gamma,Linear,LightGBM,0.00014526098355724645
Control,Creativity,"CL1_(5, 10)_lower gamma",-0.0504602168614185,0.7091354628210835,0.0,CL1,"(5, 10)",lower gamma,Linear,LightGBM,0.0005644883841585501
Haiku,Aesthetic_Appeal,"CL1_(5, 10)_theta",-0.0597573072948716,0.2014975391899138,0.0,CL1,"(5, 10)",theta,Linear,LightGBM,-7.80787063900321e-05
Haiku,Vivid_Imagery,"CL1_(5, 10)_theta",-0.1083179248127602,0.0215608821584799,-0.1083179248127602,CL1,"(5, 10)",theta,Linear,LightGBM,-0.003221217310083931
Haiku,Moved,"CL1_(5, 10)_theta",-0.2459579323633319,0.0023803491455515,-0.2459579323633319,CL1,"(5, 10)",theta,Linear,LightGBM,0.0019083731930506934
Haiku,Originality,"CL1_(5, 10)_theta",-0.1475363595910191,0.073923081232694,0.0,CL1,"(5, 10)",theta,Linear,LightGBM,0.014225856089874445
Haiku,Creativity,"CL1_(5, 10)_theta",-0.168280032617254,0.0389472664098341,-0.168280032617254,CL1,"(5, 10)",theta,Linear,LightGBM,-8.58545565066627e-05
Senryu,Aesthetic_Appeal,"CL1_(5, 10)_theta",-0.3528896869948554,2.3867486249645444e-05,-0.3528896869948554,CL1,"(5, 10)",theta,Linear,LightGBM,0.0011243653114838426
Senryu,Vivid_Imagery,"CL1_(5, 10)_theta",-0.280252507218807,0.0005193799945058,-0.280252507218807,CL1,"(5, 10)",theta,Linear,LightGBM,0.0
Senryu,Moved,"CL1_(5, 10)_theta",-0.1114053126820311,0.0188232683603318,-0.1114053126820311,CL1,"(5, 10)",theta,Linear,LightGBM,4.4257561038785274e-05
Senryu,Originality,"CL1_(5, 10)_theta",-0.0071012606290136,0.8813302963080024,0.0,CL1,"(5, 10)",theta,Linear,LightGBM,3.634637874137116e-05
Senryu,Creativity,"CL1_(5, 10)_theta",-0.0862344588369884,0.2867882063767442,0.0,CL1,"(5, 10)",theta,Linear,LightGBM,0.0006837415649215905
Control,Aesthetic_Appeal,"CL1_(5, 10)_theta",0.0458312010246131,0.3594405902916323,0.0,CL1,"(5, 10)",theta,Linear,LightGBM,0.007345981457985176
Control,Vivid_Imagery,"CL1_(5, 10)_theta",0.016824509275258,0.7279227258316037,0.0,CL1,"(5, 10)",theta,Linear,LightGBM,0.0022477940289325855
Control,Moved,"CL1_(5, 10)_theta",0.0239709580905971,0.6384051759216582,0.0,CL1,"(5, 10)",theta,Linear,LightGBM,-0.0002444031875834929
Control,Originality,"CL1_(5, 10)_theta",0.0485988274888136,0.3339901253320748,0.0,CL1,"(5, 10)",theta,Linear,LightGBM,0.0
Control,Creativity,"CL1_(5, 10)_theta",0.0932149967261263,0.2825544871435227,0.0,CL1,"(5, 10)",theta,Linear,LightGBM,2.4681628506036765e-05
Haiku,Aesthetic_Appeal,"CL2_(-4, 0)_alpha",0.0531067339050197,0.3144811854806543,0.0,CL2,"(-4, 0)",alpha,Linear,LightGBM,-0.0021051235789057887
Haiku,Vivid_Imagery,"CL2_(-4, 0)_alpha",0.0251363655436935,0.6359140110059103,0.0,CL2,"(-4, 0)",alpha,Linear,LightGBM,0.08759734959319768
Haiku,Moved,"CL2_(-4, 0)_alpha",0.0218496025024671,0.811143873445356,0.0,CL2,"(-4, 0)",alpha,Linear,LightGBM,0.0011513607683353376
Haiku,Originality,"CL2_(-4, 0)_alpha",0.0700428435342106,0.4402412506562786,0.0,CL2,"(-4, 0)",alpha,Linear,LightGBM,0.010970680109686931
Haiku,Creativity,"CL2_(-4, 0)_alpha",-0.018788724616073,0.8332462794344542,0.0,CL2,"(-4, 0)",alpha,Linear,LightGBM,-0.00010603131572101453
Senryu,Aesthetic_Appeal,"CL2_(-4, 0)_alpha",-0.0684330254136004,0.543412241107138,0.0,CL2,"(-4, 0)",alpha,Linear,LightGBM,-0.008876057068282296
Senryu,Vivid_Imagery,"CL2_(-4, 0)_alpha",-0.115780363998632,0.3001537527840591,0.0,CL2,"(-4, 0)",alpha,Linear,LightGBM,-1.0515191705939265e-05
Senryu,Moved,"CL2_(-4, 0)_alpha",-0.0423275391086151,0.5114883726210835,0.0,CL2,"(-4, 0)",alpha,Linear,LightGBM,0.00023116558711728968
Senryu,Originality,"CL2_(-4, 0)_alpha",-0.0176635103277959,0.7837864491207325,0.0,CL2,"(-4, 0)",alpha,Linear,LightGBM,0.0004547761012693643
Senryu,Creativity,"CL2_(-4, 0)_alpha",-0.0511765918693232,0.6510697251386589,0.0,CL2,"(-4, 0)",alpha,Linear,LightGBM,-0.00010719095887976644
Control,Aesthetic_Appeal,"CL2_(-4, 0)_alpha",-0.1071596811211698,0.1347809584659155,0.0,CL2,"(-4, 0)",alpha,Linear,LightGBM,0.009857741515643862
Control,Vivid_Imagery,"CL2_(-4, 0)_alpha",0.1092392259673817,0.1252792565231077,0.0,CL2,"(-4, 0)",alpha,Linear,LightGBM,0.000349302496398685
Control,Moved,"CL2_(-4, 0)_alpha",-0.0402062479843351,0.5824072649486813,0.0,CL2,"(-4, 0)",alpha,Linear,LightGBM,0.0026191361237534686
Control,Originality,"CL2_(-4, 0)_alpha",0.0544392274244198,0.4501083320750587,0.0,CL2,"(-4, 0)",alpha,Linear,LightGBM,0.0008076347422188581
Control,Creativity,"CL2_(-4, 0)_alpha",-0.0559519784298449,0.6429710146869325,0.0,CL2,"(-4, 0)",alpha,Linear,LightGBM,0.0014029081246461732
Haiku,Aesthetic_Appeal,"CL2_(-4, 0)_beta",-0.0209255535189469,0.7543185983436851,0.0,CL2,"(-4, 0)",beta,Linear,LightGBM,-0.0008065134401448031
Haiku,Vivid_Imagery,"CL2_(-4, 0)_beta",-0.003352941649511,0.9603478971292791,0.0,CL2,"(-4, 0)",beta,Linear,LightGBM,0.020405123994173185
Haiku,Moved,"CL2_(-4, 0)_beta",-0.2405976841241131,0.0342153209347566,-0.2405976841241131,CL2,"(-4, 0)",beta,Linear,LightGBM,0.00022915677211308977
Haiku,Originality,"CL2_(-4, 0)_beta",-0.3949527875034741,0.000590387677587,-0.3949527875034741,CL2,"(-4, 0)",beta,Linear,LightGBM,0.013371526149248332
Haiku,Creativity,"CL2_(-4, 0)_beta",-0.3020730989934215,0.0074394676952611,-0.3020730989934215,CL2,"(-4, 0)",beta,Linear,LightGBM,0.0020707400814725567
Senryu,Aesthetic_Appeal,"CL2_(-4, 0)_beta",-0.1226847539931841,0.4724141129100089,0.0,CL2,"(-4, 0)",beta,Linear,LightGBM,0.041528291614914364
Senryu,Vivid_Imagery,"CL2_(-4, 0)_beta",0.0493939657545883,0.7632818456330234,0.0,CL2,"(-4, 0)",beta,Linear,LightGBM,0.0012730866529661552
Senryu,Moved,"CL2_(-4, 0)_beta",-0.1447965428923489,0.1314608655798038,0.0,CL2,"(-4, 0)",beta,Linear,LightGBM,-0.00014057780526650546
Senryu,Originality,"CL2_(-4, 0)_beta",-0.2513308149560107,0.0091455374495597,-0.2513308149560107,CL2,"(-4, 0)",beta,Linear,LightGBM,0.00017940663707129246
Senryu,Creativity,"CL2_(-4, 0)_beta",-0.3031852921255441,0.0700153249791576,0.0,CL2,"(-4, 0)",beta,Linear,LightGBM,0.0
Control,Aesthetic_Appeal,"CL2_(-4, 0)_beta",-0.0613120636462023,0.5459542875006356,0.0,CL2,"(-4, 0)",beta,Linear,LightGBM,-0.0048626935420889444
Control,Vivid_Imagery,"CL2_(-4, 0)_beta",-0.0925811934594989,0.3556675868341532,0.0,CL2,"(-4, 0)",beta,Linear,LightGBM,-7.989848517509625e-06
Control,Moved,"CL2_(-4, 0)_beta",-0.246898332238054,0.0162851150573435,-0.246898332238054,CL2,"(-4, 0)",beta,Linear,LightGBM,-0.002780795684001347
Control,Originality,"CL2_(-4, 0)_beta",-0.338350273454039,0.0009110864982201,-0.338350273454039,CL2,"(-4, 0)",beta,Linear,LightGBM,0.0
Control,Creativity,"CL2_(-4, 0)_beta",-0.3916343410033496,0.019160929061921,-0.3916343410033496,CL2,"(-4, 0)",beta,Linear,LightGBM,-0.0009288565316638416
Haiku,Aesthetic_Appeal,"CL2_(-4, 0)_delta",-0.0083246824421078,0.889250418579514,0.0,CL2,"(-4, 0)",delta,Linear,LightGBM,0.0
Haiku,Vivid_Imagery,"CL2_(-4, 0)_delta",0.0294232754780072,0.6261645911102243,0.0,CL2,"(-4, 0)",delta,Linear,LightGBM,0.049010728106270614
Haiku,Moved,"CL2_(-4, 0)_delta",0.05179212896206,0.5938880420969366,0.0,CL2,"(-4, 0)",delta,Linear,LightGBM,-0.0036584891469419742
Haiku,Originality,"CL2_(-4, 0)_delta",0.2060102158214158,0.03986387153403,0.2060102158214158,CL2,"(-4, 0)",delta,Linear,LightGBM,0.0024636997282231057
Haiku,Creativity,"CL2_(-4, 0)_delta",0.1301781499768622,0.2059727122599697,0.0,CL2,"(-4, 0)",delta,Linear,LightGBM,-0.00011919921134613458
Senryu,Aesthetic_Appeal,"CL2_(-4, 0)_delta",-0.042011715924406,0.6833350006378418,0.0,CL2,"(-4, 0)",delta,Linear,LightGBM,0.00903199170424294
Senryu,Vivid_Imagery,"CL2_(-4, 0)_delta",0.034488184771183,0.737626254460132,0.0,CL2,"(-4, 0)",delta,Linear,LightGBM,0.0
Senryu,Moved,"CL2_(-4, 0)_delta",0.0220600152997775,0.7211875722438902,0.0,CL2,"(-4, 0)",delta,Linear,LightGBM,-3.141433246418015e-05
Senryu,Originality,"CL2_(-4, 0)_delta",-0.0298220672093013,0.6323413464348318,0.0,CL2,"(-4, 0)",delta,Linear,LightGBM,-4.1119440182495967e-05
Senryu,Creativity,"CL2_(-4, 0)_delta",0.0743676679175119,0.4843369269368182,0.0,CL2,"(-4, 0)",delta,Linear,LightGBM,-0.00014920010348930658
Control,Aesthetic_Appeal,"CL2_(-4, 0)_delta",0.0898083936173193,0.2166635618756857,0.0,CL2,"(-4, 0)",delta,Linear,LightGBM,0.02959532253303307
Control,Vivid_Imagery,"CL2_(-4, 0)_delta",0.1375765840123581,0.0549984782021164,0.0,CL2,"(-4, 0)",delta,Linear,LightGBM,6.321996409067785e-05
Control,Moved,"CL2_(-4, 0)_delta",0.0527245395784544,0.4719693584964364,0.0,CL2,"(-4, 0)",delta,Linear,LightGBM,-0.002423166193415676
Control,Originality,"CL2_(-4, 0)_delta",0.0793650481402935,0.2767531749616921,0.0,CL2,"(-4, 0)",delta,Linear,LightGBM,2.988378806633304e-06
Control,Creativity,"CL2_(-4, 0)_delta",0.2313851420521078,0.0652082132283756,0.0,CL2,"(-4, 0)",delta,Linear,LightGBM,0.0001957107610832707
Haiku,Aesthetic_Appeal,"CL2_(-4, 0)_lower gamma",0.0338524446447913,0.6075311430149252,0.0,CL2,"(-4, 0)",lower gamma,Linear,LightGBM,0.00021051148595153165
Haiku,Vivid_Imagery,"CL2_(-4, 0)_lower gamma",-0.027813997078352,0.6761122810280785,0.0,CL2,"(-4, 0)",lower gamma,Linear,LightGBM,0.06606724498266965
Haiku,Moved,"CL2_(-4, 0)_lower gamma",0.2016381546503044,0.0788971735819173,0.0,CL2,"(-4, 0)",lower gamma,Linear,LightGBM,0.0020090533417038235
Haiku,Originality,"CL2_(-4, 0)_lower gamma",0.2554460114695113,0.0279336883151788,0.2554460114695113,CL2,"(-4, 0)",lower gamma,Linear,LightGBM,-0.004873408713996544
Haiku,Creativity,"CL2_(-4, 0)_lower gamma",0.2508571762389111,0.028509603158094,0.2508571762389111,CL2,"(-4, 0)",lower gamma,Linear,LightGBM,0.0
Senryu,Aesthetic_Appeal,"CL2_(-4, 0)_lower gamma",0.4638967756599189,0.0006116022580017,0.4638967756599189,CL2,"(-4, 0)",lower gamma,Linear,LightGBM,0.0078248522696841
Senryu,Vivid_Imagery,"CL2_(-4, 0)_lower gamma",0.1779800643977992,0.1841635334962962,0.0,CL2,"(-4, 0)",lower gamma,Linear,LightGBM,6.583653578714857e-05
Senryu,Moved,"CL2_(-4, 0)_lower gamma",0.2784281289413947,0.0003028267013834,0.2784281289413947,CL2,"(-4, 0)",lower gamma,Linear,LightGBM,-2.2915767753632618e-05
Senryu,Originality,"CL2_(-4, 0)_lower gamma",0.2904197360072501,0.0001666010786563,0.2904197360072501,CL2,"(-4, 0)",lower gamma,Linear,LightGBM,6.23127249862078e-05
Senryu,Creativity,"CL2_(-4, 0)_lower gamma",0.4603006369001749,0.0005466551453562,0.4603006369001749,CL2,"(-4, 0)",lower gamma,Linear,LightGBM,-1.258724729391575e-05
Control,Aesthetic_Appeal,"CL2_(-4, 0)_lower gamma",0.0784017972734215,0.2374083136744161,0.0,CL2,"(-4, 0)",lower gamma,Linear,LightGBM,-0.002352048927913499
Control,Vivid_Imagery,"CL2_(-4, 0)_lower gamma",0.0445795943825192,0.4955009461653175,0.0,CL2,"(-4, 0)",lower gamma,Linear,LightGBM,-4.614681207496271e-05
Control,Moved,"CL2_(-4, 0)_lower gamma",0.1600699559404718,0.0165897495868395,0.1600699559404718,CL2,"(-4, 0)",lower gamma,Linear,LightGBM,-0.001540469298457608
Control,Originality,"CL2_(-4, 0)_lower gamma",0.2114155198194936,0.0015269645076682,0.2114155198194936,CL2,"(-4, 0)",lower gamma,Linear,LightGBM,0.011107921911617864
Control,Creativity,"CL2_(-4, 0)_lower gamma",0.2774032212475447,0.0125874379130903,0.2774032212475447,CL2,"(-4, 0)",lower gamma,Linear,LightGBM,0.00047277692471526384
Haiku,Aesthetic_Appeal,"CL2_(-4, 0)_theta",-0.0425129293394036,0.4909270928997611,0.0,CL2,"(-4, 0)",theta,Linear,LightGBM,0.0
Haiku,Vivid_Imagery,"CL2_(-4, 0)_theta",-0.0903028148088802,0.1457817484922721,0.0,CL2,"(-4, 0)",theta,Linear,LightGBM,0.12031720696523118
Haiku,Moved,"CL2_(-4, 0)_theta",-0.0105288756861731,0.91584713912256,0.0,CL2,"(-4, 0)",theta,Linear,LightGBM,0.0031942194237832436
Haiku,Originality,"CL2_(-4, 0)_theta",-0.1582985775431453,0.1143901553387688,0.0,CL2,"(-4, 0)",theta,Linear,LightGBM,-0.0016688519594558271
Haiku,Creativity,"CL2_(-4, 0)_theta",-0.1014256092088197,0.3206848754137439,0.0,CL2,"(-4, 0)",theta,Linear,LightGBM,0.0
Senryu,Aesthetic_Appeal,"CL2_(-4, 0)_theta",-0.0034300246724995,0.9784915660932628,0.0,CL2,"(-4, 0)",theta,Linear,LightGBM,0.004055931865663286
Senryu,Vivid_Imagery,"CL2_(-4, 0)_theta",-0.1035544565732396,0.4070020259539154,0.0,CL2,"(-4, 0)",theta,Linear,LightGBM,0.008938533201693575
Senryu,Moved,"CL2_(-4, 0)_theta",0.0019493733611064,0.9794354874425356,0.0,CL2,"(-4, 0)",theta,Linear,LightGBM,0.000292559933031162
Senryu,Originality,"CL2_(-4, 0)_theta",0.1116919943088564,0.1419884776842961,0.0,CL2,"(-4, 0)",theta,Linear,LightGBM,0.0011315490029912975
Senryu,Creativity,"CL2_(-4, 0)_theta",0.0255489354381409,0.8441172711560256,0.0,CL2,"(-4, 0)",theta,Linear,LightGBM,0.003541823252515114
Control,Aesthetic_Appeal,"CL2_(-4, 0)_theta",0.0579148929805877,0.4915286757116314,0.0,CL2,"(-4, 0)",theta,Linear,LightGBM,0.0033444868107605826
Control,Vivid_Imagery,"CL2_(-4, 0)_theta",-0.1132946020307118,0.1722971909397319,0.0,CL2,"(-4, 0)",theta,Linear,LightGBM,0.0007427861339605839
Control,Moved,"CL2_(-4, 0)_theta",0.1404172005646263,0.0991256173729421,0.0,CL2,"(-4, 0)",theta,Linear,LightGBM,0.0013647118642383432
Control,Originality,"CL2_(-4, 0)_theta",0.1212964928880228,0.152205156324888,0.0,CL2,"(-4, 0)",theta,Linear,LightGBM,2.8540830178956345e-05
Control,Creativity,"CL2_(-4, 0)_theta",0.0857981163373918,0.5410839208290369,0.0,CL2,"(-4, 0)",theta,Linear,LightGBM,0.00014878788095271502
Haiku,Aesthetic_Appeal,"CL2_(0, 5)_alpha",-0.0832085607185988,0.145543838697919,0.0,CL2,"(0, 5)",alpha,Linear,LightGBM,0.003080049326384065
Haiku,Vivid_Imagery,"CL2_(0, 5)_alpha",-0.1790623666572298,0.0018727826793627,-0.1790623666572298,CL2,"(0, 5)",alpha,Linear,LightGBM,0.021631379485487167
Haiku,Moved,"CL2_(0, 5)_alpha",-0.0384540317916975,0.7046569645503642,0.0,CL2,"(0, 5)",alpha,Linear,LightGBM,-0.0009623850546503077
Haiku,Originality,"CL2_(0, 5)_alpha",-0.2051526843169445,0.0395211480894854,-0.2051526843169445,CL2,"(0, 5)",alpha,Linear,LightGBM,0.034970519330282425
Haiku,Creativity,"CL2_(0, 5)_alpha",-0.1434707564337703,0.145300514355599,0.0,CL2,"(0, 5)",alpha,Linear,LightGBM,0.00020672027061396383
Senryu,Aesthetic_Appeal,"CL2_(0, 5)_alpha",0.3086128783480087,0.0028846747214104,0.3086128783480087,CL2,"(0, 5)",alpha,Linear,LightGBM,-0.008978929489878447
Senryu,Vivid_Imagery,"CL2_(0, 5)_alpha",0.0457867569198071,0.6616496750803251,0.0,CL2,"(0, 5)",alpha,Linear,LightGBM,0.00225057465505853
Senryu,Moved,"CL2_(0, 5)_alpha",0.1164171356554927,0.052689400062151,0.0,CL2,"(0, 5)",alpha,Linear,LightGBM,0.00075586477253378
Senryu,Originality,"CL2_(0, 5)_alpha",0.1778315394072478,0.0031038487327286,0.1778315394072478,CL2,"(0, 5)",alpha,Linear,LightGBM,0.0005469416799128256
Senryu,Creativity,"CL2_(0, 5)_alpha",0.2244745681785868,0.0348201032833299,0.2244745681785868,CL2,"(0, 5)",alpha,Linear,LightGBM,-1.462112513448265e-07
Control,Aesthetic_Appeal,"CL2_(0, 5)_alpha",0.145200137094529,0.0864643604800683,0.0,CL2,"(0, 5)",alpha,Linear,LightGBM,0.01328816131366471
Control,Vivid_Imagery,"CL2_(0, 5)_alpha",0.1716374167585349,0.0415414438603532,0.1716374167585349,CL2,"(0, 5)",alpha,Linear,LightGBM,0.0005069677553136062
