Stimulus,TargetScore,features,params,p_values,params_significant,Cluster,Time Period,Frequency,Estimator_x,Estimator_y,SHAP_value
Senryu,Aesthetic_Appeal,"CL5_(0, 5)_delta",0.1439439755868757,0.1760209520340266,0.0,CL5,"(0, 5)",delta,Linear,LightGBM,-1.0311916997022113
Senryu,Vivid_Imagery,"CL5_(0, 5)_delta",0.1809749194010295,0.0893772423777055,0.0,CL5,"(0, 5)",delta,Linear,LightGBM,-5.271852158497741
Senryu,Moved,"CL5_(0, 5)_delta",0.0527419079373915,0.3906209686937444,0.0,CL5,"(0, 5)",delta,Linear,LightGBM,0.4849017827313372
Senryu,Originality,"CL5_(0, 5)_delta",0.1026532238063869,0.3287907142733913,0.0,CL5,"(0, 5)",delta,Linear,LightGBM,1.6744537613724557
Senryu,Creativity,"CL5_(0, 5)_delta",0.1328057662857803,0.2062043197459772,0.0,CL5,"(0, 5)",delta,Linear,LightGBM,1.3141386290491008
Control,Aesthetic_Appeal,"CL5_(0, 5)_delta",-0.066588228196261,0.2795699367594164,0.0,CL5,"(0, 5)",delta,Linear,LightGBM,7.476237531453416
Control,Vivid_Imagery,"CL5_(0, 5)_delta",-0.1970004147135918,0.001196989923264,-0.1970004147135918,CL5,"(0, 5)",delta,Linear,LightGBM,0.41176042806813246
Control,Moved,"CL5_(0, 5)_delta",-0.0512508509690102,0.4129963279135988,0.0,CL5,"(0, 5)",delta,Linear,LightGBM,7.181171924618928
Control,Originality,"CL5_(0, 5)_delta",-0.1147334115146582,0.0659931451688395,0.0,CL5,"(0, 5)",delta,Linear,LightGBM,1.2740935520348622
Control,Creativity,"CL5_(0, 5)_delta",-0.0440278933529427,0.4849405297522984,0.0,CL5,"(0, 5)",delta,Linear,LightGBM,1.0177947494845125
Haiku,Aesthetic_Appeal,"CL5_(0, 5)_lower gamma",-0.2954275036724735,0.0663380974067688,0.0,CL5,"(0, 5)",lower gamma,Linear,LightGBM,6.409705927939037
Haiku,Vivid_Imagery,"CL5_(0, 5)_lower gamma",-0.2149982200498143,0.0237277985680121,-0.2149982200498143,CL5,"(0, 5)",lower gamma,Linear,LightGBM,114.3591068256145
Haiku,Moved,"CL5_(0, 5)_lower gamma",-0.4840758390181304,0.0026032330686364,-0.4840758390181304,CL5,"(0, 5)",lower gamma,Linear,LightGBM,1.4363831504101126
Haiku,Originality,"CL5_(0, 5)_lower gamma",-0.4233285171705156,0.0093906494255874,-0.4233285171705156,CL5,"(0, 5)",lower gamma,Linear,LightGBM,2.0822299823369517
Haiku,Creativity,"CL5_(0, 5)_lower gamma",-0.239617726180173,0.1403336075240737,0.0,CL5,"(0, 5)",lower gamma,Linear,LightGBM,0.0
Senryu,Aesthetic_Appeal,"CL5_(0, 5)_lower gamma",0.1258661674943305,0.4555382488069467,0.0,CL5,"(0, 5)",lower gamma,Linear,LightGBM,4.922965406963109
Senryu,Vivid_Imagery,"CL5_(0, 5)_lower gamma",-0.4276390173923242,0.0117644020599719,-0.4276390173923242,CL5,"(0, 5)",lower gamma,Linear,LightGBM,0.0
Senryu,Moved,"CL5_(0, 5)_lower gamma",-0.1683180422392396,0.0874793041506647,0.0,CL5,"(0, 5)",lower gamma,Linear,LightGBM,-0.18516094104191239
Senryu,Originality,"CL5_(0, 5)_lower gamma",0.0185148427123901,0.913782852232562,0.0,CL5,"(0, 5)",lower gamma,Linear,LightGBM,-0.43665274615428173
Senryu,Creativity,"CL5_(0, 5)_lower gamma",0.0010635047087347,0.9949607891305926,0.0,CL5,"(0, 5)",lower gamma,Linear,LightGBM,-1.2749693365124244
Control,Aesthetic_Appeal,"CL5_(0, 5)_lower gamma",0.2147318021215469,0.0284156621440885,0.2147318021215469,CL5,"(0, 5)",lower gamma,Linear,LightGBM,37.190393391994235
Control,Vivid_Imagery,"CL5_(0, 5)_lower gamma",0.0961001270180457,0.3192994055933328,0.0,CL5,"(0, 5)",lower gamma,Linear,LightGBM,2.3938540039529403
Control,Moved,"CL5_(0, 5)_lower gamma",0.1541780514191716,0.1202024123231278,0.0,CL5,"(0, 5)",lower gamma,Linear,LightGBM,39.18114485017313
Control,Originality,"CL5_(0, 5)_lower gamma",0.1556946086042743,0.1150958101161684,0.0,CL5,"(0, 5)",lower gamma,Linear,LightGBM,-2.190979459314843
Control,Creativity,"CL5_(0, 5)_lower gamma",0.1617432294290693,0.1042920688745366,0.0,CL5,"(0, 5)",lower gamma,Linear,LightGBM,-2.6954635229001407
Haiku,Aesthetic_Appeal,"CL5_(0, 5)_theta",-0.0867333665723473,0.4686711926320379,0.0,CL5,"(0, 5)",theta,Linear,LightGBM,0.0
Haiku,Vivid_Imagery,"CL5_(0, 5)_theta",-0.0608149968565049,0.3856690260346515,0.0,CL5,"(0, 5)",theta,Linear,LightGBM,113.2767112698603
Haiku,Moved,"CL5_(0, 5)_theta",-0.0285628382481963,0.8092974198509149,0.0,CL5,"(0, 5)",theta,Linear,LightGBM,-0.45695477168560444
Haiku,Originality,"CL5_(0, 5)_theta",-0.247161823006212,0.0402607316693126,-0.247161823006212,CL5,"(0, 5)",theta,Linear,LightGBM,21.491039322351952
Haiku,Creativity,"CL5_(0, 5)_theta",-0.1280750518653796,0.2868788589027957,0.0,CL5,"(0, 5)",theta,Linear,LightGBM,0.3113781985435646
Senryu,Aesthetic_Appeal,"CL5_(0, 5)_theta",-0.2309407583542669,0.0586601121203343,0.0,CL5,"(0, 5)",theta,Linear,LightGBM,-0.0151268821621402
Senryu,Vivid_Imagery,"CL5_(0, 5)_theta",-0.2823665897220848,0.0209440974763366,-0.2823665897220848,CL5,"(0, 5)",theta,Linear,LightGBM,0.0050945461109864615
Senryu,Moved,"CL5_(0, 5)_theta",0.0298499056490848,0.6698254432385801,0.0,CL5,"(0, 5)",theta,Linear,LightGBM,0.7043154704617282
Senryu,Originality,"CL5_(0, 5)_theta",-0.0604928584094021,0.6233621761407055,0.0,CL5,"(0, 5)",theta,Linear,LightGBM,0.08173135660752921
Senryu,Creativity,"CL5_(0, 5)_theta",0.0357987816582416,0.7648773479580694,0.0,CL5,"(0, 5)",theta,Linear,LightGBM,0.12720446344554717
Control,Aesthetic_Appeal,"CL5_(0, 5)_theta",-0.0660829037839127,0.3231168857932783,0.0,CL5,"(0, 5)",theta,Linear,LightGBM,5.29728568888388
Control,Vivid_Imagery,"CL5_(0, 5)_theta",0.031504216460877,0.6344189955987702,0.0,CL5,"(0, 5)",theta,Linear,LightGBM,2.621970484284145
Control,Moved,"CL5_(0, 5)_theta",-0.0775570597536423,0.2540804425104159,0.0,CL5,"(0, 5)",theta,Linear,LightGBM,24.969948782042536
Control,Originality,"CL5_(0, 5)_theta",0.001388924699913,0.9836284532641688,0.0,CL5,"(0, 5)",theta,Linear,LightGBM,0.0
Control,Creativity,"CL5_(0, 5)_theta",-0.0554292799134342,0.4152856238284202,0.0,CL5,"(0, 5)",theta,Linear,LightGBM,-0.7056810353891848
Haiku,Aesthetic_Appeal,"CL5_(5, 10)_alpha",-0.0484682047854695,0.7350103413474445,0.0,CL5,"(5, 10)",alpha,Linear,LightGBM,3.0390355033572023
Haiku,Vivid_Imagery,"CL5_(5, 10)_alpha",-0.1095690208324941,0.1818990755473336,0.0,CL5,"(5, 10)",alpha,Linear,LightGBM,169.70658063654378
Haiku,Moved,"CL5_(5, 10)_alpha",-0.5440014069605766,0.0001164246379815,-0.5440014069605766,CL5,"(5, 10)",alpha,Linear,LightGBM,-1.627543066527305
Haiku,Originality,"CL5_(5, 10)_alpha",-0.3787619547120867,0.0077171740337996,-0.3787619547120867,CL5,"(5, 10)",alpha,Linear,LightGBM,19.47092678909167
Haiku,Creativity,"CL5_(5, 10)_alpha",-0.3621227154746458,0.0098079692597195,-0.3621227154746458,CL5,"(5, 10)",alpha,Linear,LightGBM,0.0
Senryu,Aesthetic_Appeal,"CL5_(5, 10)_alpha",-0.3552845704710334,0.0134226829564241,-0.3552845704710334,CL5,"(5, 10)",alpha,Linear,LightGBM,-0.23488172670260762
Senryu,Vivid_Imagery,"CL5_(5, 10)_alpha",-0.281736048706485,0.0493145679322682,-0.281736048706485,CL5,"(5, 10)",alpha,Linear,LightGBM,-0.00012968187737071867
Senryu,Moved,"CL5_(5, 10)_alpha",-0.3011426435489259,0.0002559316613787,-0.3011426435489259,CL5,"(5, 10)",alpha,Linear,LightGBM,1.219772171973644
Senryu,Originality,"CL5_(5, 10)_alpha",-0.2906911004219661,0.0434271051254526,-0.2906911004219661,CL5,"(5, 10)",alpha,Linear,LightGBM,2.152462557022199
Senryu,Creativity,"CL5_(5, 10)_alpha",-0.2108742307145181,0.1377016397187265,0.0,CL5,"(5, 10)",alpha,Linear,LightGBM,3.068645453983559
Control,Aesthetic_Appeal,"CL5_(5, 10)_alpha",-0.1506768250147063,0.068213389676207,0.0,CL5,"(5, 10)",alpha,Linear,LightGBM,135.9752189420199
Control,Vivid_Imagery,"CL5_(5, 10)_alpha",-0.0884151198031616,0.2782291838273537,0.0,CL5,"(5, 10)",alpha,Linear,LightGBM,2.2118752595404287
Control,Moved,"CL5_(5, 10)_alpha",-0.1045293884214397,0.2166729539463118,0.0,CL5,"(5, 10)",alpha,Linear,LightGBM,5.600825620520453
Control,Originality,"CL5_(5, 10)_alpha",-0.1508642331672497,0.0714051113202585,0.0,CL5,"(5, 10)",alpha,Linear,LightGBM,83.52863998620386
Control,Creativity,"CL5_(5, 10)_alpha",-0.1075953023011249,0.2018228675199302,0.0,CL5,"(5, 10)",alpha,Linear,LightGBM,66.30770051266613
Haiku,Aesthetic_Appeal,"CL5_(5, 10)_beta",0.0225541823395932,0.8967346288364348,0.0,CL5,"(5, 10)",beta,Linear,LightGBM,-0.513740223208459
Haiku,Vivid_Imagery,"CL5_(5, 10)_beta",0.0281576925809237,0.7792886620533853,0.0,CL5,"(5, 10)",beta,Linear,LightGBM,146.2447586417908
Haiku,Moved,"CL5_(5, 10)_beta",0.096133846061276,0.5804186576564303,0.0,CL5,"(5, 10)",beta,Linear,LightGBM,-1.02096767891149
Haiku,Originality,"CL5_(5, 10)_beta",0.1429954436377379,0.4077313078980514,0.0,CL5,"(5, 10)",beta,Linear,LightGBM,-15.302552747618906
Haiku,Creativity,"CL5_(5, 10)_beta",0.0728328609701959,0.6743389141917459,0.0,CL5,"(5, 10)",beta,Linear,LightGBM,9.760561037586893
Senryu,Aesthetic_Appeal,"CL5_(5, 10)_beta",0.2740868136884814,0.1141583856785125,0.0,CL5,"(5, 10)",beta,Linear,LightGBM,4.133735558079911
Senryu,Vivid_Imagery,"CL5_(5, 10)_beta",0.206437266185184,0.24187430405482,0.0,CL5,"(5, 10)",beta,Linear,LightGBM,8.964905511854147
Senryu,Moved,"CL5_(5, 10)_beta",0.2934213080432155,0.0037319336681015,0.2934213080432155,CL5,"(5, 10)",beta,Linear,LightGBM,1.7873552218140136
Senryu,Originality,"CL5_(5, 10)_beta",0.4430196462111567,0.0128144240244958,0.4430196462111567,CL5,"(5, 10)",beta,Linear,LightGBM,1.5610235647910187
Senryu,Creativity,"CL5_(5, 10)_beta",0.3115798152956229,0.0743367859408675,0.0,CL5,"(5, 10)",beta,Linear,LightGBM,-0.09009830970840123
Control,Aesthetic_Appeal,"CL5_(5, 10)_beta",-0.2613931929528426,0.0141617595073673,-0.2613931929528426,CL5,"(5, 10)",beta,Linear,LightGBM,-18.915549859517782
Control,Vivid_Imagery,"CL5_(5, 10)_beta",-0.0257282167905865,0.8074273832167057,0.0,CL5,"(5, 10)",beta,Linear,LightGBM,-0.41630789176459304
Control,Moved,"CL5_(5, 10)_beta",-0.2633403585853802,0.0151564583625025,-0.2633403585853802,CL5,"(5, 10)",beta,Linear,LightGBM,-2.3371755497406306
Control,Originality,"CL5_(5, 10)_beta",-0.2914526840811815,0.0069393286760312,-0.2914526840811815,CL5,"(5, 10)",beta,Linear,LightGBM,-1.3736129197329572
Control,Creativity,"CL5_(5, 10)_beta",-0.3771273117677766,0.0005219984030117,-0.3771273117677766,CL5,"(5, 10)",beta,Linear,LightGBM,0.19499219782829805
Haiku,Aesthetic_Appeal,"CL5_(5, 10)_delta",0.1441905441800006,0.1781954761155468,0.0,CL5,"(5, 10)",delta,Linear,LightGBM,0.0
Haiku,Vivid_Imagery,"CL5_(5, 10)_delta",0.0767159425355865,0.2116971736499093,0.0,CL5,"(5, 10)",delta,Linear,LightGBM,42.2731985728876
Haiku,Moved,"CL5_(5, 10)_delta",-0.0582703753959016,0.5863249719128792,0.0,CL5,"(5, 10)",delta,Linear,LightGBM,1.0684048776699648
Haiku,Originality,"CL5_(5, 10)_delta",0.0204457039466566,0.8491789883766254,0.0,CL5,"(5, 10)",delta,Linear,LightGBM,66.54497731863673
Haiku,Creativity,"CL5_(5, 10)_delta",-0.0101949460095637,0.9228672329114146,0.0,CL5,"(5, 10)",delta,Linear,LightGBM,0.0
Senryu,Aesthetic_Appeal,"CL5_(5, 10)_delta",0.2720354399621775,0.0099292078331216,0.2720354399621775,CL5,"(5, 10)",delta,Linear,LightGBM,3.431754744819057
Senryu,Vivid_Imagery,"CL5_(5, 10)_delta",0.0029940631793155,0.977467676880514,0.0,CL5,"(5, 10)",delta,Linear,LightGBM,0.0
Senryu,Moved,"CL5_(5, 10)_delta",-0.0542244118889441,0.3731642513189622,0.0,CL5,"(5, 10)",delta,Linear,LightGBM,0.39995508148816433
Senryu,Originality,"CL5_(5, 10)_delta",0.0732976779403639,0.4907684512868376,0.0,CL5,"(5, 10)",delta,Linear,LightGBM,-1.4388663839830256
Senryu,Creativity,"CL5_(5, 10)_delta",-0.0435471972329082,0.6776028877780228,0.0,CL5,"(5, 10)",delta,Linear,LightGBM,1.8197767640738416
Control,Aesthetic_Appeal,"CL5_(5, 10)_delta",0.04806393368684,0.399842663932573,0.0,CL5,"(5, 10)",delta,Linear,LightGBM,17.84327320974975
Control,Vivid_Imagery,"CL5_(5, 10)_delta",-0.0703763063657752,0.2107085650170547,0.0,CL5,"(5, 10)",delta,Linear,LightGBM,-0.02766049260303137
Control,Moved,"CL5_(5, 10)_delta",0.0907978192718858,0.1179327689792821,0.0,CL5,"(5, 10)",delta,Linear,LightGBM,2.6579425328240087
Control,Originality,"CL5_(5, 10)_delta",0.0283248748756638,0.6234760916910946,0.0,CL5,"(5, 10)",delta,Linear,LightGBM,-0.01230538459184022
Control,Creativity,"CL5_(5, 10)_delta",0.0315432376932615,0.5870154958412466,0.0,CL5,"(5, 10)",delta,Linear,LightGBM,-0.1895866460723358
Haiku,Aesthetic_Appeal,"CL5_(5, 10)_lower gamma",0.0517351740759453,0.7170067764967707,0.0,CL5,"(5, 10)",lower gamma,Linear,LightGBM,1.0283969434124933
Haiku,Vivid_Imagery,"CL5_(5, 10)_lower gamma",0.0001236904360358,0.998821492935934,0.0,CL5,"(5, 10)",lower gamma,Linear,LightGBM,196.92369299075193
Haiku,Moved,"CL5_(5, 10)_lower gamma",0.0151893547745192,0.91545486709345,0.0,CL5,"(5, 10)",lower gamma,Linear,LightGBM,12.241799048608712
Haiku,Originality,"CL5_(5, 10)_lower gamma",0.0002726203278895,0.9984867661524351,0.0,CL5,"(5, 10)",lower gamma,Linear,LightGBM,24.1656588492813
Haiku,Creativity,"CL5_(5, 10)_lower gamma",0.0571355490580247,0.6876836095495482,0.0,CL5,"(5, 10)",lower gamma,Linear,LightGBM,0.018946000789098767
Senryu,Aesthetic_Appeal,"CL5_(5, 10)_lower gamma",-0.1628872358230043,0.2940176553331125,0.0,CL5,"(5, 10)",lower gamma,Linear,LightGBM,0.25110524193918543
Senryu,Vivid_Imagery,"CL5_(5, 10)_lower gamma",-0.0807580032933994,0.6022894968960546,0.0,CL5,"(5, 10)",lower gamma,Linear,LightGBM,-0.1745393648070989
Senryu,Moved,"CL5_(5, 10)_lower gamma",-0.1202097982498159,0.1813801288684257,0.0,CL5,"(5, 10)",lower gamma,Linear,LightGBM,2.0197280593284344
Senryu,Originality,"CL5_(5, 10)_lower gamma",-0.3751214256788931,0.0163154097865713,-0.3751214256788931,CL5,"(5, 10)",lower gamma,Linear,LightGBM,8.923084581939673
Senryu,Creativity,"CL5_(5, 10)_lower gamma",-0.1019916688972075,0.5109933327380347,0.0,CL5,"(5, 10)",lower gamma,Linear,LightGBM,0.0
Control,Aesthetic_Appeal,"CL5_(5, 10)_lower gamma",0.043680713778176,0.6235415621407929,0.0,CL5,"(5, 10)",lower gamma,Linear,LightGBM,41.585774798350485
Control,Vivid_Imagery,"CL5_(5, 10)_lower gamma",0.0424092698484722,0.6305332440754249,0.0,CL5,"(5, 10)",lower gamma,Linear,LightGBM,0.832980908600366
Control,Moved,"CL5_(5, 10)_lower gamma",0.1609229814107155,0.0748950527120741,0.0,CL5,"(5, 10)",lower gamma,Linear,LightGBM,5.380847660581671
Control,Originality,"CL5_(5, 10)_lower gamma",0.2266646035678318,0.0120475246727942,0.2266646035678318,CL5,"(5, 10)",lower gamma,Linear,LightGBM,-5.95466952643879
Control,Creativity,"CL5_(5, 10)_lower gamma",0.2184189693800119,0.0164279571329078,0.2184189693800119,CL5,"(5, 10)",lower gamma,Linear,LightGBM,-0.9384945470520127
Haiku,Aesthetic_Appeal,"CL5_(5, 10)_theta",-0.1316230628156181,0.2439051781562864,0.0,CL5,"(5, 10)",theta,Linear,LightGBM,0.7824421848953035
Haiku,Vivid_Imagery,"CL5_(5, 10)_theta",-0.0846728736062985,0.1908325034655236,0.0,CL5,"(5, 10)",theta,Linear,LightGBM,314.26567777950277
Haiku,Moved,"CL5_(5, 10)_theta",0.1467497960426289,0.184030837693067,0.0,CL5,"(5, 10)",theta,Linear,LightGBM,0.5099442793365042
Haiku,Originality,"CL5_(5, 10)_theta",0.0364509357354297,0.7432542120575141,0.0,CL5,"(5, 10)",theta,Linear,LightGBM,4.94241511386286
Haiku,Creativity,"CL5_(5, 10)_theta",-0.0073098611250723,0.9473289066208732,0.0,CL5,"(5, 10)",theta,Linear,LightGBM,-0.020166010901785405
Senryu,Aesthetic_Appeal,"CL5_(5, 10)_theta",-0.0418092076771662,0.7005359623968925,0.0,CL5,"(5, 10)",theta,Linear,LightGBM,0.43011749658237164
Senryu,Vivid_Imagery,"CL5_(5, 10)_theta",0.0068949025531703,0.949665851314384,0.0,CL5,"(5, 10)",theta,Linear,LightGBM,-0.13051125838644181
Senryu,Moved,"CL5_(5, 10)_theta",0.1290815575476273,0.0398587618109283,0.1290815575476273,CL5,"(5, 10)",theta,Linear,LightGBM,0.044101629756537294
Senryu,Originality,"CL5_(5, 10)_theta",0.1150390368424778,0.2926376644012984,0.0,CL5,"(5, 10)",theta,Linear,LightGBM,0.9715471157781332
Senryu,Creativity,"CL5_(5, 10)_theta",0.1232766062860325,0.2506294171169193,0.0,CL5,"(5, 10)",theta,Linear,LightGBM,3.3331674745475655e-05
Control,Aesthetic_Appeal,"CL5_(5, 10)_theta",0.0677056085184392,0.3212880989223733,0.0,CL5,"(5, 10)",theta,Linear,LightGBM,-7.151404707424561
Control,Vivid_Imagery,"CL5_(5, 10)_theta",-0.0139908605035468,0.8357276450764778,0.0,CL5,"(5, 10)",theta,Linear,LightGBM,-0.3149642481784616
Control,Moved,"CL5_(5, 10)_theta",0.0178178056021078,0.7981800226405722,0.0,CL5,"(5, 10)",theta,Linear,LightGBM,-0.6384094094093242
Control,Originality,"CL5_(5, 10)_theta",0.0934698086465525,0.1768276021756959,0.0,CL5,"(5, 10)",theta,Linear,LightGBM,-1.184395966259346
Control,Creativity,"CL5_(5, 10)_theta",0.0930949557506942,0.1811128336260958,0.0,CL5,"(5, 10)",theta,Linear,LightGBM,1.1785352388028862
Haiku,Aesthetic_Appeal,"CL6_(-4, 0)_alpha",0.2103202977053629,0.0913732246212714,0.0,CL6,"(-4, 0)",alpha,Linear,LightGBM,-0.3845949985196943
Haiku,Vivid_Imagery,"CL6_(-4, 0)_alpha",0.1698755835879024,0.0188517098920298,0.1698755835879024,CL6,"(-4, 0)",alpha,Linear,LightGBM,116.59508120381558
Haiku,Moved,"CL6_(-4, 0)_alpha",0.4726239651363428,0.0001416506159322,0.4726239651363428,CL6,"(-4, 0)",alpha,Linear,LightGBM,0.03006840949292135
Haiku,Originality,"CL6_(-4, 0)_alpha",0.2636536926404991,0.0355824362485403,0.2636536926404991,CL6,"(-4, 0)",alpha,Linear,LightGBM,3.6468398721955224
Haiku,Creativity,"CL6_(-4, 0)_alpha",0.392599789339073,0.0014655696843326,0.392599789339073,CL6,"(-4, 0)",alpha,Linear,LightGBM,0.15686331583385874
Senryu,Aesthetic_Appeal,"CL6_(-4, 0)_alpha",0.3192910676502805,0.0145712286239546,0.3192910676502805,CL6,"(-4, 0)",alpha,Linear,LightGBM,2.923183758497494
Senryu,Vivid_Imagery,"CL6_(-4, 0)_alpha",0.2859053429652554,0.0280454276086692,0.2859053429652554,CL6,"(-4, 0)",alpha,Linear,LightGBM,-0.014967543932537639
Senryu,Moved,"CL6_(-4, 0)_alpha",0.2794598347401902,0.0002035574943791,0.2794598347401902,CL6,"(-4, 0)",alpha,Linear,LightGBM,-0.3358451284179673
Senryu,Originality,"CL6_(-4, 0)_alpha",0.4195251009352109,0.0011936733278466,0.4195251009352109,CL6,"(-4, 0)",alpha,Linear,LightGBM,0.4236504906663018
Senryu,Creativity,"CL6_(-4, 0)_alpha",0.3935514731588143,0.0021904117731586,0.3935514731588143,CL6,"(-4, 0)",alpha,Linear,LightGBM,-0.018229222330096807
Control,Aesthetic_Appeal,"CL6_(-4, 0)_alpha",0.2885117206966167,9.47986326193866e-05,0.2885117206966167,CL6,"(-4, 0)",alpha,Linear,LightGBM,83.2617231643865
Control,Vivid_Imagery,"CL6_(-4, 0)_alpha",0.2325795565269858,0.0014096890972285,0.2325795565269858,CL6,"(-4, 0)",alpha,Linear,LightGBM,-1.5674928595286992
Control,Moved,"CL6_(-4, 0)_alpha",0.2853409234588194,0.0001549029692588,0.2853409234588194,CL6,"(-4, 0)",alpha,Linear,LightGBM,2.813010899695438
Control,Originality,"CL6_(-4, 0)_alpha",0.2996141957733428,6.186698746975079e-05,0.2996141957733428,CL6,"(-4, 0)",alpha,Linear,LightGBM,4.9025870109077205
Control,Creativity,"CL6_(-4, 0)_alpha",0.2731708344335233,0.0002899568487517,0.2731708344335233,CL6,"(-4, 0)",alpha,Linear,LightGBM,22.240545537735347
Haiku,Aesthetic_Appeal,"CL6_(-4, 0)_beta",0.1634064214001154,0.1673480315527145,0.0,CL6,"(-4, 0)",beta,Linear,LightGBM,-0.4018744034034126
Haiku,Vivid_Imagery,"CL6_(-4, 0)_beta",-0.0359613480556642,0.5984668262956915,0.0,CL6,"(-4, 0)",beta,Linear,LightGBM,283.54821973031466
Haiku,Moved,"CL6_(-4, 0)_beta",-0.1210946910720365,0.30209352817543,0.0,CL6,"(-4, 0)",beta,Linear,LightGBM,1.5757093546817726
Haiku,Originality,"CL6_(-4, 0)_beta",0.1283301487111324,0.2780723378532708,0.0,CL6,"(-4, 0)",beta,Linear,LightGBM,50.19330672736567
Haiku,Creativity,"CL6_(-4, 0)_beta",-0.0490510211737544,0.676847886997797,0.0,CL6,"(-4, 0)",beta,Linear,LightGBM,1.006185116079162
Senryu,Aesthetic_Appeal,"CL6_(-4, 0)_beta",-0.2060207564221797,0.0829825774783915,0.0,CL6,"(-4, 0)",beta,Linear,LightGBM,4.509241508689451
Senryu,Vivid_Imagery,"CL6_(-4, 0)_beta",-0.1682164360157131,0.1537051418991116,0.0,CL6,"(-4, 0)",beta,Linear,LightGBM,136.35012248017927
Senryu,Moved,"CL6_(-4, 0)_beta",-0.2164139593581615,0.0015447224928465,-0.2164139593581615,CL6,"(-4, 0)",beta,Linear,LightGBM,5.176335813529334
Senryu,Originality,"CL6_(-4, 0)_beta",-0.193403326272615,0.1081430424359406,0.0,CL6,"(-4, 0)",beta,Linear,LightGBM,1.890513508013919
Senryu,Creativity,"CL6_(-4, 0)_beta",-0.2045349206298764,0.0854916941284484,0.0,CL6,"(-4, 0)",beta,Linear,LightGBM,4.660983659843512
Control,Aesthetic_Appeal,"CL6_(-4, 0)_beta",-0.3279575974008531,9.134759331055044e-07,-0.3279575974008531,CL6,"(-4, 0)",beta,Linear,LightGBM,10.241319335908758
Control,Vivid_Imagery,"CL6_(-4, 0)_beta",-0.2327129747653469,0.0004082232748973,-0.2327129747653469,CL6,"(-4, 0)",beta,Linear,LightGBM,-7.436056183397944
Control,Moved,"CL6_(-4, 0)_beta",-0.2816878278153099,3.6096617590734346e-05,-0.2816878278153099,CL6,"(-4, 0)",beta,Linear,LightGBM,-19.932546212734813
Control,Originality,"CL6_(-4, 0)_beta",-0.2116402006793234,0.0017493612759571,-0.2116402006793234,CL6,"(-4, 0)",beta,Linear,LightGBM,0.0
Control,Creativity,"CL6_(-4, 0)_beta",-0.2468741109566045,0.0003093766187005,-0.2468741109566045,CL6,"(-4, 0)",beta,Linear,LightGBM,0.8466420685892377
Haiku,Aesthetic_Appeal,"CL6_(-4, 0)_delta",-0.0433955689277345,0.5996372855797298,0.0,CL6,"(-4, 0)",delta,Linear,LightGBM,0.07811440405450618
Haiku,Vivid_Imagery,"CL6_(-4, 0)_delta",0.0820350891312874,0.0880967140933215,0.0,CL6,"(-4, 0)",delta,Linear,LightGBM,340.1391918996747
Haiku,Moved,"CL6_(-4, 0)_delta",0.002725120543987,0.973406451219354,0.0,CL6,"(-4, 0)",delta,Linear,LightGBM,-0.26182537003192724
Haiku,Originality,"CL6_(-4, 0)_delta",-0.0751010871322731,0.3684593861018826,0.0,CL6,"(-4, 0)",delta,Linear,LightGBM,54.73135270412437
Haiku,Creativity,"CL6_(-4, 0)_delta",-0.1579392216278098,0.0590619565586342,0.0,CL6,"(-4, 0)",delta,Linear,LightGBM,1.1172048568324038
Senryu,Aesthetic_Appeal,"CL6_(-4, 0)_delta",0.0527871918033225,0.5486280364822131,0.0,CL6,"(-4, 0)",delta,Linear,LightGBM,2.3101310583362267
Senryu,Vivid_Imagery,"CL6_(-4, 0)_delta",0.1775744143744856,0.0493657908368057,0.1775744143744856,CL6,"(-4, 0)",delta,Linear,LightGBM,-0.027985294738853465
Senryu,Moved,"CL6_(-4, 0)_delta",0.0900338988406236,0.0786735087973548,0.0,CL6,"(-4, 0)",delta,Linear,LightGBM,6.983127316070902
Senryu,Originality,"CL6_(-4, 0)_delta",0.1298639977887185,0.1411940247834741,0.0,CL6,"(-4, 0)",delta,Linear,LightGBM,0.1688991479569947
Senryu,Creativity,"CL6_(-4, 0)_delta",0.0900856595461502,0.3032336718130586,0.0,CL6,"(-4, 0)",delta,Linear,LightGBM,-1.088841783308627
Control,Aesthetic_Appeal,"CL6_(-4, 0)_delta",0.0271317198799444,0.6098187567736986,0.0,CL6,"(-4, 0)",delta,Linear,LightGBM,32.77541833213926
Control,Vivid_Imagery,"CL6_(-4, 0)_delta",0.0849535190823495,0.1081902831632796,0.0,CL6,"(-4, 0)",delta,Linear,LightGBM,-1.4233892697939072
Control,Moved,"CL6_(-4, 0)_delta",0.0460663424533318,0.3964744025761121,0.0,CL6,"(-4, 0)",delta,Linear,LightGBM,5.737991433523903
Control,Originality,"CL6_(-4, 0)_delta",0.0266968632300535,0.6225051087456548,0.0,CL6,"(-4, 0)",delta,Linear,LightGBM,-0.76261991558195
Control,Creativity,"CL6_(-4, 0)_delta",0.0197568122585254,0.717106317745571,0.0,CL6,"(-4, 0)",delta,Linear,LightGBM,-0.1752547259190968
Haiku,Aesthetic_Appeal,"CL6_(-4, 0)_lower gamma",-0.1177187910406788,0.3870279502389271,0.0,CL6,"(-4, 0)",lower gamma,Linear,LightGBM,57.02452066940008
Haiku,Vivid_Imagery,"CL6_(-4, 0)_lower gamma",0.0320827387112053,0.6889648561672673,0.0,CL6,"(-4, 0)",lower gamma,Linear,LightGBM,293.69856018455323
